board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"###########
### ##.   #
## .##  # #
#    $$$  #
#..@  $.  #
# #$$# ####
#  .      #
###########",11,8,6,1,"positive",498705609566559173
"##############
###.  . ######
### .# . #  ##
#@    $ $# ###
#####$#   $. #
# $.   $  $  #
# . # ########
##############",14,8,7,0,"easy_negative",15734226303773159629
"##############
#     ## # ###
####  #    ###
#.    ## # . #
###  #    #$##
###. #$##    #
# @ $#.## #$##
#. $ $$  ##.##
#  ####. #   #
# ##     ## ##
##############",14,11,7,0,"easy_negative",13383651584167229488
"########
## .   #
## #$# #
# ## $ #
# $    #
# # $# #
# .$   #
#   ## #
## @#. #
#### ..#
########",8,11,5,0,"easy_negative",727995933652480436
"########
#.  #  #
# $ #$ #
# $.#. #
# ##   #
# .#.#.#
# $$$$ #
# $. . #
# #  # #
#     @#
########",8,11,8,1,"positive",17227918925718970536
"##############
#       . ## #
#  #  ##. ## #
# #######.   #
####  $   ## #
# #.   $  #  #
# $.  .####  #
###$## ## ## #
### #  ##$## #
#   @        #
#  # #$### $ #
#. # #   #   #
# ## #  ######
##############",14,14,7,0,"easy_negative",12215234764623438333
"########
#.  #  #
# $ #$ #
# $.#  #
# ##   #
# .#.#.#
# $$$$ #
# $. . #
# #. # #
#     @#
########",8,11,8,1,"positive",17227918925718970536
"##############
# ## # ##  ###
#.# $# ##. ###
# ## #   .   #
#    $ #  # ##
## $#  # #   #
### ##  ###@##
#    ## $ $ ##
#.#  ## . $ ##
#   .  ###  ##
##############",14,11,6,0,"easy_negative",8294156887159240210
"########
#.  #  #
# $ #$ #
# $.#  #
# ##   #
# .#.#.#
# $$$$ #
# $. + #
# #. # #
#      #
########",8,11,8,1,"positive",17227918925718970536
"##############
# ##### @ # ##
#  #     $   #
#   .    .# ##
#   #####$  .#
# ###   # ## #
# ##   ## ## #
# ## $ ###  ##
#  # #    $ ##
#   .       ##
##############",14,11,4,0,"easy_negative",15708138179951955862
"########
#.  #  #
# $ #$ #
# $.# @#
# ##   #
# .#.#.#
# $$$$ #
# $. . #
# #. # #
#      #
########",8,11,8,1,"positive",17227918925718970536
"##############
#   # # ## . #
#  #    #  $ #
#.### # ##$  #
#     $.@#  ##
### ###.##  ##
###    $ # ###
### ##       #
##   # #   # #
###### ## ####
##############",14,11,4,0,"easy_negative",5895996061038738261
"########
#.  #  #
# $ #$ #
# $.# @#
# ##   #
# .#.#.#
# $$$$ #
#  * . #
# #. # #
#      #
########",8,11,8,1,"positive",17227918925718970536
"##############
# ###### #  @#
# ##  #      #
#.  $ .# #####
# ## ## . ## #
#  ## ## $ # #
#   #  ##.## #
## ##  $ $ $ #
# $ #  .#    #
## ##. #######
#   #$#    ###
# # $.  ##  ##
#  .# # ##  ##
##############",14,14,8,0,"easy_negative",3139381397628063295
"###########
##  #     #
##  #   ###
##  #   ###
##    $# ##
##  $. .. #
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,1,"positive",16301048840147615456
"###########
##  #     #
##  #   ###
##  #   ###
##    $# ##
##  $.  ..#
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,1,"positive",16301048840147615456
"###########
#  #      #
#  ### #. #
#  ### ## #
##$### ## #
# $  # #. #
## ###  $.#
## # ## $.#
# $  ## # #
## #    @ #
#   # #  ##
#  $ #.  ##
#  .### ###
###########",11,14,6,0,"easy_negative",14820935693649422789
"########
#     .#
## $####
###  . #
##.#@  #
#  $ $ #
## #####
########",8,8,3,0,"easy_negative",7640624871776073399
"###########
##  #     #
##  #   ###
##  #   ###
##    $# ##
##  $   ..#
##  #### ##
##$ #     #
## $#  ##.#
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  # @   #
##  #   ###
##  #   ###
##    $# ##
##  $.  ..#
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
## ### # ##
#   #     #
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  #     #
##  #   ###
##. #   ###
##    $# ##
##  $.  . #
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,1,"positive",16301048840147615456
"###########
##     #  #
## $ # #  #
## $.  #  #
##$#.#    #
#    # ####
##$# #  @ #
#   # #  ##
# #      ##
#   # #  ##
#  .# ##  #
# #.   #  #
#   # ##  #
###########",11,14,4,0,"easy_negative",7069053743146119864
"###########
##  #     #
##  #   ###
##  #   ###
##    $# ##
##  $.  . #
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
##@### # ##
#   #    .#
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  #     #
##  #   ###
##. #   ###
##    $# ##
##  $. @. #
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
## ### # ##
#   #     #
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  #     #
##  #   ###
##. #   ###
##    $# ##
##   .  . #
##  ####$##
##$ #     #
## $#  ## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  #     #
##  #   ###
##. #   ###
## .  $# ##
##  $   . #
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,1,"positive",16301048840147615456
"##############
##  ### #    #
##  #  .#   ##
##  ##  # $###
# $ $   # . ##
# # # .### ###
#   ## @#   ##
# ##     $   #
#. # #  # ####
###  $       #
####     ## ##
##. ### ##   #
#        ## ##
##############",14,14,5,0,"easy_negative",3348414282384528074
"###########
##  #     #
##  #   ###
##. #   ###
## .  $# ##
##      . #
##  #### ##
##$ #     #
## $# $## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  #     #
##  #   ###
##. #   ###
## .  $# ##
##  $   . #
##  #### ##
##$ #     #
## $#  ## #
##. #  ## #
## ### # ##
#   #   @ #
## ##### ##
###########",11,14,4,0,"hard_negative",16301048840147615456
"###########
##  #     #
##  #   ###
##. #   ###
##    $# ##
##  $   . #
##  #### ##
##$.#     #
## $#  ## #
##. #  ## #
##@### # ##
#   #     #
## ##### ##
###########",11,14,4,1,"positive",16301048840147615456
"###########
# # #######
# #$.  # ##
# # $ $  ##
#  $ # #$ #
#.##$#.#. #
# ## # #. #
# ##.##   #
#  #$##$#.#
#      @. #
###########",11,11,8,0,"easy_negative",17486859173196558990
"###########
#   # ## ##
# # $   . #
#.  # ## ##
#.$#  #   #
#  #  # # #
# .#$##   #
# $$    @ #
#  $    # #
# . ###.  #
###########",11,11,6,1,"positive",4058149372797813453
"###########
###   . ###
##. ## # ##
##  ## #  #
#. $$   . #
# # #  .# #
#   ##$$$ #
##.# @ ## #
# $  #### #
## # ##   #
###   .#$.#
##  $  #  #
#   ####  #
###########",11,14,8,0,"easy_negative",13206003877708318381
"##############
#### ##### # #
# @# ##.$  # #
# . $. $   # #
# $.  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,1,"positive",8657224061019669065
"########
####   #
#  $$@.#
# .$.  #
#   ## #
# #### #
# ##   #
# $  ###
# #. ###
####$$ #
# .  . #
###    #
### ####
########",8,14,6,0,"easy_negative",5894655796384325063
"##############
#### ##### # #
# +# ##.$  # #
# . $. $   # #
# $.  #  #.  #
##  $##$ # ###
###   # ## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# . $. $   # #
# $.  #  #.  #
##  $##$@# ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
# @# ##.$  # #
# . $.$$   # #
#  .  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
# @# ##.$  # #
# . $.     # #
# $.  #  #.  #
## $$##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
# @# ##.$  # #
# . $* $   # #
# $.  #  #.  #
##  $##  # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
# @# ##.$  # #
# . $. $   # #
#  .  #$ #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# . $. $ @ # #
# $.  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"###########
#   # ## ##
# # $   . #
#.  # ## ##
#.$#  #   #
#  #  # # #
# .# ##$  #
# $$    @ #
#  $    # #
# . ###.  #
###########",11,11,6,1,"positive",4058149372797813453
"##############
#### ##### # #
#  # ##.$  # #
# + $. $   # #
# $.  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,1,"positive",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# . $. $  @# #
# $.  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
##  # # ###  #
## $ .   ##  #
## $# #####  #
#        .   #
# ## #$$# ## #
# ##      ## #
######     ###
# # #.# #  ###
#     #      #
# ###  ## ## #
#  ##  #  @# #
# . #     ## #
##############",14,14,4,0,"easy_negative",9444161584997803186
"###########
#   # ## ##
# # $   . #
#.  # ## ##
#.$#  #   #
#  #  # # #
# .# ##$  #
# $$      #
#  $   @# #
# . ###.  #
###########",11,11,6,1,"positive",4058149372797813453
"##############
#### ##### # #
#  # ## $  # #
# + $. $   # #
# *.  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#       #    #
##  .# .# #  #
###.    #$## #
#    #$      #
###  # ##### #
###  # # ### #
#   #   @ ## #
#  $# $## ## #
#   #  ## .  #
##############",14,11,4,0,"easy_negative",2011243518303707432
"########
## # ###
#.$.$###
## #$$ #
####$$ #
#.   @.#
#.$ ####
# ######
# ##  .#
# .    #
########",8,11,7,0,"easy_negative",6248278631066174363
"##############
#### ##### # #
#  # ## $  # #
# + $. $   # #
#.$.  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# + $. $   # #
# $.  #. #   #
##  $##$ # ###
###   #.## ###
##############",14,8,6,0,"hard_negative",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# . $. $   # #
# $+  #  #.  #
##  $##$ # ###
###   #.## ###
##############",14,8,6,1,"positive",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# . $  $   # #
# $+  #  #.  #
##  *##$ # ###
###   #.## ###
##############",14,8,6,1,"positive",8657224061019669065
"##############
#### ##### # #
#  # ##.$  # #
# . $  $   # #
# $.  #  #.  #
##  *##$ # ###
### @ #.## ###
##############",14,8,6,1,"positive",8657224061019669065
"###########
#.  ##    #
##.$#  ## #
###.  $## #
#@ . $ $$ #
#    #    #
#   ### . #
###########",11,8,5,0,"easy_negative",17244140295220072868
"###########
#  ##.#   #
#. # $$ $.#
# $##.# $ #
# .$.@ #  #
# #  # ## #
####   #  #
###########",11,8,6,0,"easy_negative",4257079667592079045
"##############
#  .##   ##  #
# ###  $$##  #
# ##.@$  ### #
# $  ##   .  #
# ## ## #  # #
# ##         #
# #  # ## ####
# # ##### # ##
# # .#  $   ##
#### #     ###
#  # #  #   ##
#   .#       #
##############",14,14,5,0,"easy_negative",17297970030424140152
"###########
###  .   ##
###  ## ###
#    ##  ##
# $#      #
#@ # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###   #$  #
# .    .  #
#   #.  # #
#   ##    #
###########",11,14,4,1,"positive",5587327470709054788
"###########
###  .   ##
###  ## ###
#    ##  ##
# $#  .   #
#@ # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###   #$  #
# .       #
#   #.  # #
#   ##    #
###########",11,14,4,0,"hard_negative",5587327470709054788
"###########
###  .   ##
###  ## ###
#    ##  ##
# $#      #
#@ # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###   #$  #
# .       #
#   #.  # #
#   ##.   #
###########",11,14,4,1,"positive",5587327470709054788
"##############
# # ##       #
# # ##$ #@ #.#
# #   $ $    #
# . $  #.# # #
#    #  $  # #
####  .# #.# #
##############",14,8,5,0,"easy_negative",16927570664552194117
"###########
#   @  ####
### ###.  #
### $ $. .#
### #$## ##
###    ####
# $.# #   #
#   $ .   #
####### # #
#         #
###########",11,11,5,0,"easy_negative",11617633761940470299
"###########
###      ##
###  ## ###
#    ##  ##
# $# .    #
#@ # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###   #$  #
# .       #
#   #.  # #
#   ##.   #
###########",11,14,4,0,"hard_negative",5587327470709054788
"###########
###  .  @##
###  ## ###
#    ##  ##
# $#      #
#  # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###   #$  #
# .       #
#   #.  # #
#   ##.   #
###########",11,14,4,1,"positive",5587327470709054788
"###########
###  .   ##
###  ## ###
#    ##  ##
# $#      #
#  # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###  @#$  #
# .       #
#   #.  # #
#   ##.   #
###########",11,14,4,1,"positive",5587327470709054788
"###########
###  .   ##
###  ## ###
#    ##  ##
# $#      #
#  # # ## #
#  # $ ## #
# ##  #####
#  # $#   #
###   #$  #
# .       #
#   #.@ # #
#   ##.   #
###########",11,14,4,1,"positive",5587327470709054788
"########
#   ####
#  ... #
####.  #
### $$ #
## #  ##
#  # ###
##$#$  #
#    .##
## #$###
#  . $ #
#@     #
#   ####
########",8,14,6,0,"easy_negative",13180410283926670807
"##############
## #      ## #
# .      ##  #
## #### ###  #
#. .   ##.@  #
# #### ##$####
# ####  $$$$ #
# $ ## $ .# ##
# .   ##  ####
#    #### .  #
##############",14,11,7,0,"easy_negative",9448213117327514720
"###########
#    . ...#
# #$..#   #
# $$$######
#  #   # ##
# #### $$ #
#  ### #@##
###########",11,8,6,0,"easy_negative",8466552824491932874
"###########
#   # ## ##
# # $   . #
#.  # ## ##
#.$#  #   #
#  #  # # #
# .# ##$  #
#@$$      #
#  $    # #
# . ###.  #
###########",11,11,6,1,"positive",4058149372797813453
"########
# #  ###
#.#$$###
# #   @#
#   # ##
# #$   #
# $ # ##
# .$ ###
# ##..##
# ##.  #
#.$ ## #
# #  # #
#   ## #
########",8,14,6,0,"easy_negative",18001908927793836381
"###########
#   # ## ##
# # $   . #
#.  # ## ##
#.$#  #   #
#  #  # # #
# .#.##$  #
#@$$      #
#  $    # #
# . ###   #
###########",11,11,6,1,"positive",4058149372797813453
"########
## # . #
#.$$ #.#
## #####
##   ###
###$ ###
##  $  #
#. .$###
# #$.###
#  @   #
########",8,11,6,0,"easy_negative",8269882104479239144
"###########
#         #
# ##$#   ##
# ##   $###
#### @.   #
# #   # # #
#    ##   #
# .  .### #
# #$ ###  #
#     #####
#.##$ $ . #
# #   #   #
# ## ######
###########",11,14,5,1,"positive",17255783191721796344
"###########
#         #
# ##$#   ##
# ##   $###
#### @.   #
# # . # # #
#    ##   #
# .  .### #
# #$ ###  #
#     #####
# ##$ $ . #
# #   #   #
# ## ######
###########",11,14,5,1,"positive",17255783191721796344
"##############
#  #     #   #
#  ####$ #.#.#
#@$#     # $ #
# $   #   #  #
##..# ##  #  #
### ## ## #$.#
### ##   $   #
##  .# $#    #
#   ##.   ####
##############",14,11,7,0,"easy_negative",17996576042208546336
"###########
## # . #. #
#   $$ #..#
##$#$$.#  #
# $@ # ## #
# #.$#. #.#
#  $ # ## #
# ####### #
# ##  ### #
#         #
###########",11,11,8,0,"easy_negative",979171179405723815
"###########
#         #
# ##$#   ##
# ##   $###
#### @.   #
# # . # # #
#    ##   #
# .$ .### #
# #$ ###  #
#     #####
# ##$   . #
# #   #   #
# ## ######
###########",11,14,5,0,"hard_negative",17255783191721796344
"###########
#         #
# ##$#   ##
# ##   $###
####  .   #
# # . # # #
#    ##   #
# .  .### #
# #$ ###  #
#     #####
# ##$ $ . #
# #   #   #
#@## ######
###########",11,14,5,1,"positive",17255783191721796344
"###########
#         #
# ##$#   ##
# ##   $###
####  .   #
# # . # # #
#    ##   #
# .  .### #
# #$ ###  #
#     #####
# ##$ $ . #
# #   #  @#
# ## ######
###########",11,14,5,0,"hard_negative",17255783191721796344
"##############
#  #         #
#  ##    ### #
#  ###.##### #
# # ###   #  #
#.# # #  ##  #
# # #   ###$ #
#   ###$  .  #
# #$ #   # # #
#     ..##   #
#######  #   #
## $  $  #  ##
#     @  #####
##############",14,14,5,0,"easy_negative",18371292662526100310
"###########
#         #
# ##$#   ##
# ##   $###
####  .   #
# # . # # #
#    ## $ #
# .  .### #
# #$ ###  #
#     #####
# ##$   . #
# #   #   #
#@## ######
###########",11,14,5,0,"hard_negative",17255783191721796344
"###########
#         #
# ##$#   ##
# ##   $###
####  .   #
# # . # # #
#    ##   #
#    .### #
# #$ ###  #
#     #####
# ##* $ . #
# #   #   #
#@## ######
###########",11,14,5,1,"positive",17255783191721796344
"##############
#    ##   ##.#
#.## #  #### #
# ##$## ##  .#
#  $         #
##  #  @#    #
### ###   ####
##### ##   # #
#      # $ # #
# $ # ##   # #
# $  .   #   #
##  ## . # # #
### ##   #   #
##############",14,14,5,0,"easy_negative",15334376086509853060
"###########
## .     .#
## @### ###
##  $   ###
## $$$$.  #
### .# ## #
##  .  ## #
###########",11,8,5,1,"positive",6972572052131288339
"###########
##   . ##.#
##  ## ## #
## $## $$ #
###  ##   #
###  ##.  #
#.$  . ####
#   ##  ###
#  ###   ##
####    $##
#.$.$  @$.#
# ## ##  ##
# ## ## ###
###########",11,14,8,0,"easy_negative",9549660036445258854
"###########
## .     .#
##  ### ###
##  $ @ ###
## $$$$.  #
### .# ## #
##  .  ## #
###########",11,8,5,1,"positive",6972572052131288339
"##############
#####     ## #
##  # # #.#  #
###  ## $    #
## .##  ##   #
##  ## #  #  #
##   $ ##$## #
### #### . # #
###   ###  # #
#    ###   # #
## ###  ##$ .#
# @ ##   #   #
## #         #
##############",14,14,4,0,"easy_negative",4976008260033138435
"###########
## .     .#
## $### ###
##    @ ###
## $$$$.  #
### .# ## #
##  .  ## #
###########",11,8,5,1,"positive",6972572052131288339
"###########
## .     .#
## $### ###
##    @ ###
## $$ $.  #
### *# ## #
##  .  ## #
###########",11,8,5,1,"positive",6972572052131288339
"###########
## .      #
## $### ###
##    @ ###
##.$$ $.  #
### *# ## #
##  .  ## #
###########",11,8,5,1,"positive",6972572052131288339
"###########
#   #. ## #
# # # .## #
#  .#     #
## # ##  ##
# $$$ #  ##
## #$   $##
###    #  #
##  .###  #
#@   ###  #
#    ##   #
####  #####
#    .    #
###########",11,14,5,0,"easy_negative",8888607991481492684
"###########
## #.   ###
#    #  ###
## #.  $  #
## # ##   #
#  $.######
## #      #
#. @ $ # ##
# #$ #    #
#   #### ##
###########",11,11,4,1,"positive",2351841827717567042
"###########
# .    #.##
# #  # .  #
#  $ $ # ##
#  ### ## #
#  ### ##.#
#  #.     #
### ##$ # #
###$#  ####
#   $   # #
#    ##   #
# #   # $ #
#    @#  .#
###########",11,14,6,0,"easy_negative",3373431885296817376
"###########
## #.   ###
#    #  ###
## #.     #
##$# ##   #
#  $.######
## #      #
#. @ $ # ##
# #$ #    #
#   #### ##
###########",11,11,4,1,"positive",2351841827717567042
"###########
## #.   ###
#    #  ###
## #.     #
##$# ##   #
#  $.######
##$#      #
#. @ $ # ##
# #  #    #
#   #### ##
###########",11,11,4,0,"hard_negative",2351841827717567042
"########
#### . #
# $    #
# .$@  #
##$#####
# .$$$.#
## #.  #
##### ##
# # $. #
#  .# ##
########",8,11,7,0,"easy_negative",2402574175097869035
"########
###  . #
## $$# #
##.  @.#
###$$ ##
##.  ###
####  ##
########",8,8,4,1,"positive",6367969970048812183
