board_string,width,height,boxes,is_solvable,dataset_type,shell_hash
"###########
######### #
## #   ## #
#  #  $   #
# @ ##### #
# # #   # #
# $  $ ## #
# .  $#   #
# #   #  ##
#    ## ###
# $ # #$..#
## ..$$.  #
### # #.. #
###########",11,14,8,0,"easy_negative",2735398868109924669
"###########
#    ##   #
# #$.##$  #
# $     $.#
#. @ ## # #
## $ ##$# #
###.   .#.#
###########",11,8,6,1,"positive",1340992365568858277
"###########
#    ##   #
# # .##$  #
# $ $   $.#
#. @ ## # #
## $ ##$# #
###.   .#.#
###########",11,8,6,1,"positive",1340992365568858277
"###########
#    ##   #
# # .##$  #
# $ $   $+#
#.   ## # #
## $ ##$# #
###.   .#.#
###########",11,8,6,0,"hard_negative",1340992365568858277
"###########
#    ##   #
# # .##$  #
# $ $ . $.#
#. @ ## # #
## $ ##$# #
###.    #.#
###########",11,8,6,1,"positive",1340992365568858277
"###########
#    ##   #
# # .##$  #
# $ $ *  .#
#. @ ## # #
## $ ##$# #
###.    #.#
###########",11,8,6,1,"positive",1340992365568858277
"###########
#    ##   #
# # .##$  #
# $ $ *  .#
#.   ## # #
## $ ##$#@#
###.    #.#
###########",11,8,6,0,"hard_negative",1340992365568858277
"###########
#    ##   #
# # *##$  #
# $ $ *  .#
#. @ ## # #
## $ ## # #
###.    #.#
###########",11,8,6,0,"hard_negative",1340992365568858277
"###########
#@   ##   #
# # .##$  #
# $ $ *  .#
#.   ## # #
## $ ##$# #
###.    #.#
###########",11,8,6,1,"positive",1340992365568858277
"##############
#@## .   ## ##
#  # ##  #  .#
# .  ##  ## ##
# $  #####   #
###$ ##    # #
###        $ #
####   #### ##
# . #### . $ #
#    $ ## # ##
# $ #     ####
### #$ # $  ##
### #..## .  #
##############",14,14,8,0,"easy_negative",8899332821856851336
"########
#  .. @#
# ##$# #
# ## $ #
# ####.#
#  ##  #
#. ##  #
#    ###
####$ ##
#.$$$ ##
# $$#  #
# # ##.#
#####..#
########",8,14,8,0,"easy_negative",2603247324641370399
"##############
## #.## .    #
#    ##.##$# #
##$# $  ##.. #
##@#.$$#### ##
# $ ##$  # $ #
## ###. . # ##
##############",14,8,8,0,"easy_negative",10644026267012204008
"###########
#   ## ####
### ##  . #
###  $.$  #
# ##$##.$ #
# .#  # # #
# @    ####
###########",11,8,4,0,"easy_negative",18067880104617963793
"###########
#    # # ##
#  #.#$ @ #
#.## #.# ##
# $.$ .$  #
##  $## # #
#### ######
###########",11,8,5,0,"easy_negative",17205755219621052181
"##############
# #### # #####
# ###      # #
#   #  # #   #
# ## $ .#   .#
#  #  $##### #
#      .# ## #
#   ## ## ## #
# # ## ## ## #
#@   . $  $  #
######  # ## #
#   #   # ## #
#       #    #
##############",14,14,4,1,"positive",17122778804470367467
"###########
#    ######
# # $#   ##
#### ##$###
### $   $ #
## @.# # .#
#.$ $  ####
# # # ### #
# #.#####.#
# # .     #
###########",11,11,6,0,"easy_negative",7131892989461398310
"##############
# #### # #####
# ###      # #
#   #  # #   #
# ## $ .#   .#
#  #  $##### #
#     $.# ## #
#   ## ## ## #
# # ## ## ## #
#@   .    $  #
######  # ## #
#   #   # ## #
#       #    #
##############",14,14,4,1,"positive",17122778804470367467
"##############
# #### # #####
# ###      # #
#  .#  # #   #
# ## $ .#   .#
#  #  $##### #
#     $ # ## #
#   ## ## ## #
# # ## ## ## #
#@   .    $  #
######  # ## #
#   #   # ## #
#       #    #
##############",14,14,4,0,"hard_negative",17122778804470367467
"###########
# @.  .##.#
#.# $#### #
# .$$## . #
#### .$$$ #
# #  # $$ #
#     .####
###########",11,8,8,0,"easy_negative",5992713374682789795
"##############
# #### # #####
# ###    . # #
#   #  # #   #
# ## $ .#   .#
#  #  $##### #
#     $.# ## #
#   ## ## ## #
# # ## ## ## #
#@        $  #
######  # ## #
#   #   # ## #
#       #    #
##############",14,14,4,1,"positive",17122778804470367467
"##############
# #### # #####
# ###    . # #
#   #  # #   #
# ##   .#   .#
#  #  $##### #
#     $.# ## #
#   ## ## ## #
# # ## ## ## #
#@      $ $  #
######  # ## #
#   #   # ## #
#       #    #
##############",14,14,4,1,"positive",17122778804470367467
"##############
# #### # #####
# ###    . # #
#   #  # #   #
# ##   .#   .#
#  #  $##### #
#     $.# ## #
#@  ## ## ## #
# # ## ## ## #
#       $ $  #
######  # ## #
#   #   # ## #
#       #    #
##############",14,14,4,1,"positive",17122778804470367467
"###########
## # .    #
# $  ######
## #$##   #
###    .  #
###  #### #
#. $ #### #
#  #   ####
# ####  # #
#  ###   @#
# ##   #$ #
#  # # # ##
#      .###
###########",11,14,4,0,"easy_negative",14963887395447563725
"###########
#.   # ####
# ## #$.#.#
# ##$#$$  #
### .$.##.#
###$$#$ .##
# @  .  ###
###########",11,8,8,0,"easy_negative",15243144773434671231
"##############
# ###  # # ###
#  ##. $   ###
#  ##  #$#.  #
#   ### $ #$.#
# # . ##  #  #
#  $   ## #  #
### .  ## ## #
###$##### #  #
#@   .    ####
##############",14,11,6,0,"easy_negative",4372356426847124477
"########
##     #
### $# #
##     #
##  ####
###. # #
## $$..#
#  .   #
# # ## #
#   ## #
###$   #
##   # #
#     @#
########",8,14,4,1,"positive",17076780573987825720
"########
##     #
###  # #
##     #
##  ####
###. # #
## $$..#
#  .   #
# #$## #
#   ## #
###$   #
##   # #
#     @#
########",8,14,4,1,"positive",17076780573987825720
"########
##     #
###  # #
##  @  #
##  ####
###. # #
## $$..#
#  .   #
# #$## #
#   ## #
###$   #
##   # #
#      #
########",8,14,4,1,"positive",17076780573987825720
"########
##     #
###  # #
##  @  #
##  ####
###. # #
## $$..#
# $.   #
# #$## #
#   ## #
###    #
##   # #
#      #
########",8,14,4,0,"hard_negative",17076780573987825720
"########
##     #
###  # #
##  @  #
##  ####
###. # #
## $$..#
#  .   #
# # ## #
#   ## #
###$   #
##  $# #
#      #
########",8,14,4,1,"positive",17076780573987825720
"########
##     #
###  # #
##     #
##  ####
###. # #
## $$..#
#  .   #
# #@## #
#   ## #
###$   #
##  $# #
#      #
########",8,14,4,1,"positive",17076780573987825720
"##############
#     #.    ##
#  #$## ### ##
####  # ######
#       $ #  #
# ## #$##### #
#.##      #@ #
##  ## #  $ .#
### #  #  $  #
## $   #  ####
#    ## #### #
# #  ## ### .#
#      .   . #
##############",14,14,6,0,"easy_negative",16980343657860327274
"########
## #   #
#   $.##
## # ###
# ## $.#
# ##$ ##
#  $ ###
#  # @ #
# ##.$ #
#. #  .#
########",8,11,5,0,"easy_negative",6525532714977959841
"##############
#.  ## # # ###
### ## .    ##
###    # ### #
###  ##      #
## # #   #$###
#  # ## ## ###
#.    #$$ .  #
##    # #$$ .#
### $ #   ####
####.##     ##
##@  ##### ###
#           ##
##############",14,14,6,0,"easy_negative",4590284020693290838
"########
###  ###
### $###
# .    #
# ######
# #    #
# ## $.#
#@$ # ##
#.#    #
#   #$##
##$#  .#
#      #
## #.  #
########",8,14,5,0,"easy_negative",16444715510216720659
"###########
#   ## .###
# #$##$#. #
#  . . ##.#
###$$$$.  #
##.@$##$.##
#    ## ###
###########",11,8,8,0,"easy_negative",2521705525547726085
"##############
# .    #######
#   ## @  $. #
#   ##    .  #
##  # # ##$###
##$   $ ## ###
## .# # $    #
###    # # ###
### ## ###.###
#   ##       #
##############",14,11,5,1,"positive",3959220032705405678
"###########
#.  ###   #
# #   #$ ##
#### ## ###
####      #
# #   . ###
# .$### ###
#@ $ #  ###
# # ###  ##
#### #    #
#.   $ $. #
#### $   ##
#.     ####
###########",11,14,6,0,"easy_negative",4927257209070701530
"##############
# .    #######
#   ## @  $. #
#   ##    .  #
##  # # ##$###
##$     ## ###
## .# # $    #
###  $ # # ###
### ## ###.###
#   ##       #
##############",14,11,5,0,"hard_negative",3959220032705405678
"##############
#      #######
#   ## @  $. #
#   ##    .  #
##  # # ##$###
##$   $ ## ###
## .# # $    #
###    # # ###
###.## ###.###
#   ##       #
##############",14,11,5,1,"positive",3959220032705405678
"##############
## #        .#
# $ ##### ## #
## # @ ## ##.#
##  .# $$$## #
### ### # #  #
##  .#    #  #
##############",14,8,4,0,"easy_negative",13778418978181626856
"##############
#      #######
#   ##    $. #
#   ##    .  #
##  # # ##$###
##$   $ ## ###
## .# # $    #
###    # # ###
###.## ###.###
#   ##@      #
##############",14,11,5,1,"positive",3959220032705405678
"##############
## #    ##  ##
#  ..### # ###
## # ###    ##
#  ## ####   #
#. # .    #  #
# $## # @.## #
#      ##$   #
#.####### $# #
# ## $   $$$ #
#    # #.#$  #
#### # ### ###
#    #.    ###
##############",14,14,8,0,"easy_negative",3794725337507438283
"##############
#      #######
#   ##    $  #
#   ##    .  #
##  # # ##$###
##$.  $ ## ###
## .# # $    #
###    # # ###
###.## ###.###
#   ##@      #
##############",14,11,5,0,"hard_negative",3959220032705405678
"##############
#      #######
#   ##    $. #
#   ##    .  #
##  # # ## ###
##$   $ ## ###
## .# # $  $ #
###    # # ###
###.## ###.###
#   ##@      #
##############",14,11,5,0,"hard_negative",3959220032705405678
"##############
#      #######
#   ##    $. #
#   ##    .  #
##  # # ##$###
##$   $ ## ###
## .# # $    #
###   @# # ###
###.## ###.###
#   ##       #
##############",14,11,5,1,"positive",3959220032705405678
"########
## ### #
#   ## #
##$#   #
#.  #$##
#.# $. #
#.$ #.##
### $$.#
### ## #
#   ## #
# ##  .#
# # $ ##
# ##@###
########",8,14,7,0,"easy_negative",12593495383616995695
"##############
#  .   #######
#   ##    $. #
#   ##    .  #
##  # # ##$###
##$   $ ## ###
##  # # $    #
###   @# # ###
###.## ###.###
#   ##       #
##############",14,11,5,1,"positive",3959220032705405678
"##############
# @     ##  ##
#   #    #. ##
#   ### $ $$##
####      #  #
## #### #.#$ #
#  #.     #. #
#  $ # ###   #
# #  #      ##
#.   #     ###
##############",14,11,5,0,"easy_negative",4145792361622282619
"########
### .  #
## $ # #
# $. $ #
#.$@.# #
# #$ # #
#.   # #
########",8,8,5,1,"positive",14967093788489012750
"########
### .  #
## $ # #
# $. $ #
#.$@ # #
#.#$ # #
#.   # #
########",8,8,5,1,"positive",14967093788489012750
"########
### .  #
##@$ # #
# $. $ #
#.$  # #
#.#$ # #
#.   # #
########",8,8,5,1,"positive",14967093788489012750
"########
### .  #
## $ #@#
# $. $ #
#.$  # #
#.#$ # #
#.   # #
########",8,8,5,1,"positive",14967093788489012750
"########
### .  #
## $ #@#
# *. $ #
#.$  # #
# #$ # #
#.   # #
########",8,8,5,1,"positive",14967093788489012750
"##############
## .      ####
###   # #  # #
##@. ##  ..  #
#     #   ####
####$## ### ##
#   . # ##  ##
#.$# ##$.$$$ #
#  ## $ #  ###
# ####     ###
##############",14,11,7,0,"easy_negative",4493329431391661582
"##############
#     .# #   #
##           #
####$. # #   #
#    #   ## ##
###$###$ # $ #
###  #   ## ##
#     .### ###
### ##  #   ##
### ##  .  @##
##############",14,11,4,0,"easy_negative",1179188211014931319
"##############
#       .#   #
#   #   ##  @#
######$  # $ #
#  $ .$  $ #.#
#    #  .#.# #
#   ### ## # #
##############",14,8,5,0,"easy_negative",2755312197524186811
"###########
##   .  ###
##   #$@ ##
###. $ ####
# #    ####
# #  #. # #
# #       #
#     #####
### #.#  ##
### ### ###
###   $   #
##  ##$ # #
######    #
###########",11,14,4,0,"easy_negative",7333199756943992388
"########
#   ## #
# $$.# #
# $.## #
##$#.. #
# $$ ###
##$# ###
# . #.##
# # @  #
#####.##
########",8,11,7,0,"easy_negative",18157517727258875316
"########
# .    #
# #$$ ##
#.$  ###
#@. $  #
####.  #
#      #
########",8,8,4,1,"positive",14531103066289436195
"########
# ..   #
# #$$ ##
#.$  ###
#@. $  #
####   #
#      #
########",8,8,4,1,"positive",14531103066289436195
"########
# ..   #
# #$$ ##
#.$  ###
#@  $  #
####   #
#.     #
########",8,8,4,1,"positive",14531103066289436195
"########
#@..   #
# #$$ ##
#.$  ###
#   $  #
####   #
#.     #
########",8,8,4,1,"positive",14531103066289436195
"########
# ..   #
# #$$ ##
#.$  ###
#   $  #
####   #
#. @   #
########",8,8,4,1,"positive",14531103066289436195
"########
## # ###
#    .##
## #.$##
##$$ $.#
##@  .##
##  ####
########",8,8,4,0,"easy_negative",16385077085895051603
"##############
#     ### .  #
# #$# ##   . #
#   ###   ####
##    #@     #
## #  ###### #
####  #   ## #
#   $##  .   #
# #  .#### ###
#    $$ $  ###
#   ###   .  #
#      $#  ###
####.      ###
##############",14,14,6,0,"easy_negative",13203537093979009846
"##############
#  # ## ######
#  #.## ###  #
#  #      ## #
## # # $# .$ #
#    # @# ## #
##$# #  # ## #
#     ##    ##
#  $  ###   ##
#### .##.   ##
##############",14,11,4,0,"easy_negative",2444235589435777932
"########
### ## #
###$## #
# $.@  #
#   #  #
# #$## #
#   #. #
# . #$##
# ## $ #
#.### ##
# ######
# ##  ##
#  .   #
########",8,14,5,0,"easy_negative",13151683102170983298
"##############
#  .##  #  # #
###$#   # .# #
###  ##$# .# #
##  #        #
###$#   @  # #
##  #  ###   #
#    . $     #
# #   #    # #
#    #####   #
##############",14,11,4,0,"easy_negative",12136371312159330697
"########
#@     #
# #.$# #
#  $   #
# $ ## #
#.# # .#
#   .###
###   ##
###  $##
#     ##
# ##   #
# ##   #
#      #
########",8,14,4,1,"positive",1303566695872160900
"########
#      #
# #.$# #
#  $   #
# $@## #
#.# # .#
#   .###
###   ##
###  $##
#     ##
# ##   #
# ##   #
#      #
########",8,14,4,1,"positive",1303566695872160900
"########
#    . #
# #.$# #
#  $   #
# $@## #
# # # .#
#   .###
###   ##
###  $##
#     ##
# ##   #
# ##   #
#      #
########",8,14,4,1,"positive",1303566695872160900
"###########
## ## # # #
#. $$$.$# #
## ## # # #
# @  ##  .#
# # # #  ##
#.$$#   ###
# $ ###$ .#
#  #  # ..#
####.     #
###########",11,11,8,0,"easy_negative",10760323349354813002
"########
#    . #
# # $# #
#  $   #
# $@## #
# # # .#
#   .###
###   ##
###  $##
#     ##
# ##  .#
# ##   #
#      #
########",8,14,4,1,"positive",1303566695872160900
"########
#    . #
# # $# #
#  *   #
# $@## #
# # #  #
#   .###
###   ##
###  $##
#     ##
# ##  .#
# ##   #
#      #
########",8,14,4,1,"positive",1303566695872160900
"########
####. .#
##     #
# $$####
##.$####
##$$@ ##
##..   #
########",8,8,5,0,"easy_negative",2592557746660610855
"###########
#         #
# #  #@$. #
#  $   ####
# ### #  ##
# #####  ##
# . .$$  ##
###  ## $ #
###  ## # #
#  .    . #
###########",11,11,5,0,"easy_negative",9903920631068767169
"########
### ####
###$..##
#  $ ###
#@# ####
# #$ # #
#.#.$$.#
# ##$$.#
#..#$###
#### ###
########",8,11,8,0,"easy_negative",17768147189434579450
"###########
#       ###
#   ##  ###
#   ## $  #
#@ ##   $ #
##.### ## #
#####  ## #
#.  $    ##
###      ##
### ### ###
##  # $   #
##  ##  .##
##  # . ###
###########",11,14,4,0,"easy_negative",15991805274762127427
"###########
#  ### ## #
#  ###.## #
# ##  $   #
# $ .  $  #
#  $### # #
#.  $. $ .#
##. ##  ###
###  # . ##
##  ##$## #
# ##     @#
#  # ###  #
#    #### #
###########",11,14,7,1,"positive",846016816288801883
"###########
#  ### ## #
#  ###.## #
# ##  $   #
#.$ .  $  #
#  $### # #
#.  $. $ .#
##  ##  ###
###  # . ##
##  ##$## #
# ##     @#
#  # ###  #
#    #### #
###########",11,14,7,1,"positive",846016816288801883
"##############
#  ####   # ##
#  # #   #   #
#  # .@ ### ##
## ####     ##
#      ##   ##
## #.  ##$ ###
##    $ $ ####
##   # ###   #
##           #
# ##.$ ## ####
# ## # ##   ##
#  .       ###
##############",14,14,4,0,"easy_negative",1603780821286818628
"###########
# . .######
#. # .#   #
# ## $$$ @#
#  $$.$$# #
#.#####$# #
# ##..  # #
###########",11,8,8,0,"easy_negative",9426199385449474985
"###########
#  ### ## #
#  ###.## #
# ##. $   #
#.$ .  $  #
#  $### # #
#.  $  $ .#
##  ##  ###
###  # . ##
##  ##$## #
# ##     @#
#  # ###  #
#    #### #
###########",11,14,7,1,"positive",846016816288801883
"###########
#         #
# # $#  # #
#    $ .  #
###.##.. ##
###$##  ###
#  $     ##
# .  #  # #
##  ###$# #
###  #  # #
# ## @$## #
# ##   ## #
#      .  #
###########",11,14,6,0,"easy_negative",12617488652052303364
"###########
#  ### ## #
#  ###.## #
# ##. $   #
#.$ .  $  #
#  $### # #
#.  $  $ .#
##  ##  ###
###  # . ##
##  ##$## #
#@##      #
#  # ###  #
#    #### #
###########",11,14,7,1,"positive",846016816288801883
"##############
# #      ### #
# # . $ #### #
# # ###  #   #
#   ##@.  #$##
# # # # $    #
#     #####.##
#### ## ##   #
#   . # #  ###
#.$$##  ## ###
###   $### ###
## $  . # $ ##
#   ###   . .#
##############",14,14,8,0,"easy_negative",17634498889663330276
"###########
#  ### ## #
#  ###.## #
# ##. $   #
#.$ .  $  #
#  $### # #
#.  $  $ .#
##  ##  ###
###  # . ##
##  ##$## #
# ##     @#
#  # ###  #
#    #### #
###########",11,14,7,1,"positive",846016816288801883
"###########
# ##      #
# ## #$####
#       $ #
## # ## $ #
#    #. ###
##$# ## ###
##$ #     #
##  #  .# #
### #   @ #
#  .##. # #
#. $#   # #
#.      # #
###########",11,14,6,0,"easy_negative",11939584722018505109
"###########
###       #
###$### ###
#      .###
# ### ##  #
#  #  @# .#
#  ## ##  #
#   $   $ #
#.#    #  #
#  .##### #
# $       #
#   # $.# #
#######   #
###########",11,14,5,1,"positive",15203425305304840071
"###########
###       #
###$### ###
#      .###
# ### ##  #
#  #  @#  #
#  ## ##  #
#   $   $ #
#.#    #  #
#  .##### #
# $       #
#.  # $.# #
#######   #
###########",11,14,5,1,"positive",15203425305304840071
"###########
###       #
###$### ###
#      .###
# ### ##  #
#  #  @#  #
#  ## ##  #
#.  $   $ #
#.#    #  #
#  .##### #
# $       #
#   # $.# #
#######   #
###########",11,14,5,1,"positive",15203425305304840071
"##############
## # ##    ###
# $  ####   ##
## #   ##  $##
#  #   ###   #
# .# # #   # #
#  #       . #
# #   ### ####
####  ### # ##
# #  ##  .#  #
#    $ ##    #
##   # $ # # #
###  @  ## . #
##############",14,14,4,0,"easy_negative",10488682514564671974
"########
#    ###
# #  ###
####$$ #
####$###
##@  .##
#.$ ####
##$#   #
# $$ #.#
##.# $ #
# .# . #
# .# . #
# ######
########",8,14,8,0,"easy_negative",12764475266690394031
"##############
## # ##    # #
#     #$#  # #
## ###     # #
#   # # # .$ #
### .   #  # #
### # #$#  $ #
#### .    # ##
#   ## .# ####
# $ ##$ .    #
##     # #   #
## .#  ####@ #
##  ##    ## #
##############",14,14,6,0,"easy_negative",10797060924875103881
"##############
#   ###      #
# #   $$  ## #
#        .## #
## #  ## #  @#
#    ##      #
## # .## #   #
#    .##  ####
####$ ### # ##
#     ##  #  #
##  #$##     #
##     ##  # #
### #.##     #
##############",14,14,4,1,"positive",14153411630771970088
"##############
#####   # # ##
## ###  #    #
#  ##@  #$# ##
#         ## #
#.#  #  # ## #
# .      .   #
## $# # # ## #
##     #### ##
### # # #  $##
# ## .$$$    #
# ##.## #. # #
#    ##   ####
##############",14,14,6,0,"easy_negative",7479556947120542825
"###########
###       #
###$### ###
#      .###
# ### ##  #
#  #   #  #
#  ## ##  #
#.  $@  $ #
#.#    #  #
#  .##### #
# $       #
#   # $.# #
#######   #
###########",11,14,5,1,"positive",15203425305304840071
"###########
###      @#
###$### ###
#      .###
# ### ##  #
#  #   #  #
#  ## ##  #
#.  $   $ #
#.#    #  #
#  .##### #
# $       #
#   # $.# #
#######   #
###########",11,14,5,1,"positive",15203425305304840071
"##############
#   ###      #
# #   $   ## #
#        .## #
## #  ## #  @#
#    ##   $  #
## # .## #   #
#    .##  ####
####$ ### # ##
#     ##  #  #
##  #$##     #
##     ##  # #
### #.##     #
##############",14,14,4,0,"hard_negative",14153411630771970088
