run_id,generation,pushes,board_string,width,height,boxes
13,7,32,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## # . #
####$###
#   .###
# ##.###
##@#. ##
##     #
########",8,14,4
13,8,33,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## # . #
#### ###
#   *###
# ##.###
##@#. ##
##     #
########",8,14,4
13,15,38,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## #   #
#### ###
#   *###
# ##.###
## #. ##
## .  @#
########",8,14,4
13,24,40,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## # . #
#### ###
# .$ ###
# ##.###
##@#* ##
## .   #
########",8,14,5
13,34,44,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## #   #
#### ###
#    ###
# ##*###
## #. ##
##..@  #
########",8,14,4
13,48,45,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## #   #
#### ###
#    ###
# ##*###
## #  ##
##... @#
########",8,14,4
13,53,46,"########
### ####
##   # #
## $   #
###  ###
## $  ##
#    $ #
## #   #
#### ###
# .$ ###
# ##*###
## #  ##
##... @#
########",8,14,5
14,0,16,"##############
## # ## ###  #
#    ##  ##  #
## #      #  #
#.   #     # #
### ###### # #
###  #     # #
#    $  #    #
### #  #######
### ##  #    #
#   ##    ####
#  @#  #     #
#    #####   #
##############",14,14,1
14,1,19,"##############
## # ## ###  #
#    ##  ##  #
## # $  . #  #
#.   #     # #
### ###### # #
###  #     # #
#    $  #    #
### #  #######
### ##  #    #
#   ##    ####
#  @#  #     #
#    #####   #
##############",14,14,2
14,12,22,"##############
## # ## ###  #
#    ##  ##  #
## # $    #  #
#.   #    .# #
### ###### # #
###  #@    # #
#    $  #    #
### #  #######
### ##  #    #
#   ##    ####
#   #  #     #
#    #####   #
##############",14,14,2
14,14,24,"##############
## # ## ###  #
#    ##  ##  #
## # $  + #  #
#.   #     # #
### ###### # #
###  #     # #
#  . $  #    #
### #  #######
### ##  #    #
#   ##    ####
# $ #  #     #
#    #####   #
##############",14,14,3
14,18,26,"##############
## # ## ###  #
#    ##  ##  #
## # $@ . #  #
#.   #     # #
### ###### # #
###  #     # #
#  . $$ #    #
### #  #######
### ##. #    #
#   ##    ####
# $ #  #     #
#    #####   #
##############",14,14,4
14,20,28,"##############
## # ## ###  #
#    ##  ##  #
## # $@ . #  #
#.   #     # #
### ###### # #
###  #     # #
#  . $$ #    #
### #  #######
### ##  #    #
#   ##    ####
# $ # .#     #
#    #####   #
##############",14,14,4
14,23,30,"##############
## # ## ###  #
#    ##  ##  #
## # $  . #  #
#.   #     # #
### ###### # #
###  #     # #
#  . $$ #    #
### #  #######
### ##  #    #
#   ## $ .####
# $ # .#     #
#   @#####   #
##############",14,14,5
14,33,32,"##############
## # ## ###  #
#@   ##  ##  #
## # $  . #  #
#.   #     # #
### ###### # #
###$ #     # #
#  . $$ #    #
### #  #######
### ##. #    #
#   ## $ .####
# $ # .#     #
#    #####   #
##############",14,14,6
14,38,33,"##############
## # ## ###  #
#@   ##  ##  #
## # $  . #  #
#.   #     # #
### ###### # #
###* #     # #
#    $$ #    #
### #  #######
### ##. #    #
#   ## $ .####
# $ # .#     #
#    #####   #
##############",14,14,6
14,39,34,"##############
## # ## ###  #
#    ##  ##  #
## # $  . #  #
#+ . #     # #
###$###### # #
###  #     # #
#    $  #    #
### #  #######
### ##  #    #
#   ## $ .####
# $ # .#     #
#    #####   #
##############",14,14,5
14,51,36,"##############
## # ## ###  #
#@   ##  ##  #
## # $    #  #
#. . #   . # #
###$###### # #
###  #     # #
#    $  #    #
### #  #######
### ##  #    #
#   ## $ .####
# $ # .#     #
#    #####   #
##############",14,14,5
14,61,37,"##############
## # ## ###  #
#@   ##  ##  #
## # $    #  #
#. . #   . # #
###$###### # #
###  #     # #
#    $$ #    #
### # .#######
### ##  #    #
#   ## $ .####
# $ # .#     #
#    #####   #
##############",14,14,6
15,0,12,"##############
#      # ## @#
#    #    ## #
#.  #### ##  #
## #     $   #
#            #
## #   ###   #
#   ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,1
15,1,14,"##############
#      # ## .#
#    #  . ## #
#   #### ##  #
## #  $      #
#      $     #
## #   ###@  #
#   ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,2
15,2,15,"##############
#      # ## .#
#    #  . ## #
#   #### ##  #
## #  $      #
#      $     #
## #  .###@  #
#   ##$#  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,3
15,3,21,"##############
#      # ## .#
#    #  . ## #
#   #### ##  #
## #         #
#      $     #
## #   ###@  #
#   ## #  ## #
# # ##$#  #  #
#      ## .  #
####### $  # #
#    #     # #
#      ### # #
##############",14,14,3
15,4,26,"##############
#    . # ##  #
#    #    ## #
#   #### ##  #
##.#  $      #
#      $     #
## #  .###@  #
#   ##$#  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,3
15,5,32,"##############
#    . # ##  #
#    #    ## #
#   ####$##  #
##.#  $      #
#      $     #
## # ..###@  #
#   ##$#  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,4
15,6,33,"##############
#    . # ##  #
#    #    ## #
#   ####$##  #
##.# .$      #
#      $ $   #
## # ..###@  #
#   ##$#  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,5
15,7,41,"##############
#    . # ##  #
# .  #    ## #
#   #### ##  #
##.#  $      #
#     $$ .$$ #
## #  .###@  #
#   ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,5
15,8,44,"##############
#   .. # ##  #
#    #    ## #
#   ####$##  #
##.#  $      #
#     $$     #
## #  .###@  #
#   ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,4
15,9,48,"##############
#  . . # ##  #
#    #    ## #
#   ####$##  #
##.# .$      #
#      $ $   #
## #  .###   #
#   ##$#  ## #
# # ## #  #  #
#     @##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,5
15,10,49,"##############
#   .. # ##  #
#    #    ## #
#   ####$##  #
##.#  $  $   #
#     $$.    #
## #  .###@  #
#   ## #  ## #
# # ## #  #  #
#      ##.   #
#######  $ # #
#    #     # #
#      ### # #
##############",14,14,6
15,11,55,"##############
#   .. # ##  #
#    #    ## #
#   ####$##  #
##.#  $  $   #
#     $$     #
## #  .###   #
#   ## #  ## #
# # ## #  #  #
#      ## @  #
#######    # #
#    #     # #
#      ### #.#
##############",14,14,5
15,12,57,"##############
#   .. # ##  #
#    #  @ ## #
#   ####$##  #
##.#  $  $   #
#     $$     #
## #  .###   #
#   ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### #.#
##############",14,14,5
15,13,61,"##############
#   .. # ##  #
#    #    ## #
#   ####$##  #
##.#  $  $   #
#     $$     #
## #   ###   #
#.  ## #  ## #
# # ## #  #  #
#      ## @  #
#######    # #
#    #     # #
#      ### #.#
##############",14,14,5
15,14,63,"##############
#   .. # ##  #
#    #    ## #
#   ####$##  #
##.#  $  $   #
#    @$$     #
## #   ###   #
#.  ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### #.#
##############",14,14,5
15,15,64,"##############
# . .. # ##  #
#    #    ## #
#   ####$##  #
##.#  $  $   #
#     $$     #
## #   ###   #
#.  ## #  ## #
# # ## #  #@ #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,5
15,16,72,"##############
#   .. # ##  #
#  . #    ## #
#   ####$##  #
##.#  $  $   #
#     $$   $ #
## #   ###@  #
#.  ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### #.#
##############",14,14,6
15,18,75,"##############
#   .. # ##  #
#  . #    ## #
# . ####$##  #
##.#  $  $   #
#     $$   $ #
## #   ###@  #
#.  ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,6
15,19,79,"##############
#   ..@# ##  #
#  . #    ## #
# . ####$##  #
##.#  $  $   #
#     $$   $ #
## #   ###   #
#.  ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,6
15,26,83,"##############
#   .. # ##  #
#  . #    ## #
# . ####$##  #
##.#  $  $   #
#   . $$   $ #
## # $ ###   #
#.  ## #  ## #
# # ## #  #  #
#   @  ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,7
15,37,85,"##############
#   ..@# ##  #
#  ..#    ## #
# . ####$##  #
##.#  $  $   #
#   . $$   $ #
## # $ ###   #
#   ## #  ## #
# # ## #  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,7
15,42,90,"##############
#   .. # ##  #
#  ..#    ## #
# . ####$##  #
##.#  $  $   #
#     $$   $ #
## # $ ###   #
#.  ## #  ## #
# # ##@#  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,7
15,48,91,"##############
#   .. # ##  #
#  ..#    ## #
# . ####$##  #
##+#  $  $   #
#      $   $ #
## # $ ###   #
#.  ## #  ## #
# # ##$#  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,7
15,64,94,"##############
#   ...# ##  #
#  . # @  ## #
# . ####$##  #
##.#  $  $   #
#      $   $ #
## # $ ###   #
#.  ## #  ## #
# # ##$#  #  #
#      ##    #
#######    # #
#    #     # #
#      ### # #
##############",14,14,7
16,0,8,"########
## #  .#
#   $# #
## #   #
#      #
#  # # #
# ##@  #
########",8,8,1
16,2,10,"########
## #   #
#    # #
## #   #
# @$ . #
#  #$# #
# ##  .#
########",8,8,2
16,3,13,"########
##.#   #
#  $$#@#
##$#   #
# .. $ #
#  #.# #
# ##   #
########",8,8,4
16,5,14,"########
##.#   #
# .$$#@#
##$# $ #
# .. $ #
#  # # #
# ##  .#
########",8,8,5
16,7,15,"########
##.#   #
# .$$# #
##$# $ #
#... $ #
#  # # #
# ## @ #
########",8,8,5
16,8,16,"########
##.#   #
#  $$# #
##$# $ #
#...   #
#  # # #
# ## @ #
########",8,8,4
16,10,18,"########
##.#   #
#  $$# #
##$# $ #
#... $ #
#  #.# #
# ## @ #
########",8,8,5
16,11,19,"########
##.#   #
#  $$# #
##$# $ #
#....$ #
#  # # #
# ## @ #
########",8,8,5
16,21,21,"########
##.#   #
#  $$# #
##$# $ #
#+. .$ #
# .# # #
# ##   #
########",8,8,5
16,24,22,"########
##.#   #
#  $$# #
##$# $ #
#+. *  #
# .# # #
# ##   #
########",8,8,5
16,26,23,"########
##.#   #
#  $$# #
##$# $ #
#+.$.  #
# .# # #
# ##   #
########",8,8,5
16,30,24,"########
##.#   #
#  $$# #
##$# $ #
#+* .  #
# .# # #
# ##   #
########",8,8,5
16,35,25,"########
##.#   #
#  $$# #
##$# $ #
#+.$   #
# .# # #
# ##  .#
########",8,8,5
16,40,26,"########
##.#   #
#  $$# #
##$# $ #
#+*    #
# .# # #
# ##  .#
########",8,8,5
16,51,27,"########
##.#   #
#  $$# #
## # $ #
#.$$   #
# +# #.#
# ##  .#
########",8,8,5
17,0,9,"###########
###   ##  #
##   .### #
#     ##  #
#    ##   #
# # #@# ###
#   #   ###
# # $ #   #
# #  ## # #
# #   #   #
#  #   ## #
#  ##  ## #
#  ####   #
###########",11,14,1
17,1,11,"###########
###   ##  #
##   .### #
#  .  ##  #
# $  ##   #
# # #@# ###
#   #   ###
# # $ #   #
# #  ## # #
# #   #   #
#  #   ## #
#  ##  ## #
#  ####   #
###########",11,14,2
17,2,14,"###########
###   ##  #
##   .### #
#  .  ##  #
# $  ##   #
# # #@# ###
# $ #   ###
# #   #   #
# #  ## # #
# #   #   #
#  #   ## #
#  ##  ## #
#  ####   #
###########",11,14,2
17,3,19,"###########
###   ##  #
## $  ### #
#   $ ##  #
# .  ##   #
# # #@# ###
#   #   ###
#.# $ #   #
# #. ## # #
# #   #   #
#  #   ## #
#  ##  ## #
#  ####   #
###########",11,14,3
17,4,21,"###########
###   ##  #
## $  ### #
#   $ ##  #
#    ##   #
# # #@# ###
#   #   ###
#.#.$ #   #
# #. ## # #
# #   #   #
#  #   ## #
#  ##  ## #
#  ####   #
###########",11,14,3
17,8,22,"###########
###   ##  #
## $  ### #
# $ $ ##  #
#    ##   #
# # #@# ###
#  .#   ###
#.#*  #   #
# #. ## # #
# #   #   #
#  #   ## #
#  ##  ## #
#  ####   #
###########",11,14,4
17,9,24,"###########
###   ##  #
## $  ### #
# $ $ ##  #
# .  ##   #
# # # # ###
#   #   ###
#.# $ #   #
# #. ## # #
# #.  #   #
#  #   ## #
#  ##  ## #
#  ####  @#
###########",11,14,4
17,12,25,"###########
###   ##  #
## $  ### #
# $ $ ##  #
# .  ##   #
# # # # ###
#   #   ###
#.# $ #   #
# #.$## # #
# #.. #   #
#  #   ## #
#  ##  ## #
#  ####  @#
###########",11,14,5
17,14,27,"###########
###   ##  #
## $  ### #
# $ $ ##  #
#    ##   #
# # #@# ###
#. .#   ###
# #$  #   #
# #. ## # #
# #   #   #
#  #   ## #
#. ##  ## #
#  ####   #
###########",11,14,4
17,17,30,"###########
###   ##@ #
## $  ### #
# $ $ ##  #
# .  ##   #
# # # # ###
#   #   ###
#.# $ #   #
# #.$## # #
# # . #   #
#  #   ## #
#  ##  ## #
#. ####   #
###########",11,14,5
17,20,31,"###########
###   ##@ #
## $  ### #
# $ $ ##  #
#.   ##   #
# # # # ###
#   #   ###
#.# $ #   #
# #.$## # #
# # . #   #
#  #   ## #
#  ##  ## #
#. ####   #
###########",11,14,5
17,22,33,"###########
###   ##@ #
## $  ### #
# $ $ ##  #
#.   ##   #
# # # # ###
#   #   ###
# # $ #   #
# #.$## # #
#.# . #   #
#  #   ## #
#  ##  ## #
#. ####   #
###########",11,14,5
17,46,34,"###########
###   ##  #
## $  ### #
# $   ## @#
#. $ ##   #
#.# # # ###
#   #   ###
# # $ #   #
# # $## # #
#.# . #   #
#  #   ## #
#  ##  ## #
#. ####   #
###########",11,14,5
17,52,36,"###########
###   ##  #
## $  ### #
# $   ##  #
#. $ ##   #
#.# # # ###
#   #   ###
# # $ #   #
# # $## # #
# # . #   #
#  #   ## #
#. ##  ## #
#. ####  @#
###########",11,14,5
18,0,13,"###########
####   ## #
#  . # ## #
# $@      #
## #   #  #
#   ####  #
## ## ##  #
#  ## #  ##
#  #     ##
#  ## #  ##
###########",11,11,1
18,1,20,"###########
####   ## #
#    # ##@#
# $.   .  #
##$#   #  #
#   ####  #
## ## ##  #
#  ## #  ##
#  #     ##
#  ## #  ##
###########",11,11,2
18,2,33,"###########
####   ## #
#    # ##@#
# $.  ..  #
##$#   #  #
#   ####  #
## ## ##  #
#  ## #  ##
#  #    $##
#  ## #  ##
###########",11,11,3
18,9,34,"###########
####   ## #
#    #.##@#
# $.  ..  #
##$#   #  #
#   ####$ #
## ## ##  #
#  ## #  ##
#  #    $##
#  ## #  ##
###########",11,11,4
18,12,38,"###########
####   ## #
#   $# ##@#
# $.  ... #
##$#   #  #
#   ####  #
## ## ##  #
#  ## #  ##
#  #    $##
#  ## #  ##
###########",11,11,4
18,13,44,"###########
####   ## #
#   $# ##@#
#  .  ..* #
##$#   #  #
#   ####  #
## ## ##  #
#  ## #  ##
#  #    $##
#  ## #  ##
###########",11,11,4
18,15,50,"###########
####   ## #
#    # ##.#
# $.$ ... #
##$#   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  # @  $##
#  ## #  ##
###########",11,11,5
18,19,51,"###########
####   ## #
#    # ## #
#  .$ *.. #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  # @  $##
#  ## #  ##
###########",11,11,4
18,21,52,"###########
####   ## #
#    # ##.#
# $*$ ... #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  # @  $##
#  ## #  ##
###########",11,11,5
18,26,54,"###########
####   ## #
#    # ##.#
#  *$ *.. #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  # @  $##
#  ## #  ##
###########",11,11,5
18,38,55,"###########
####   ## #
#    # ##.#
#  $* *.. #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #@ ##
#  #    $##
#  ## #  ##
###########",11,11,5
18,45,56,"###########
####   ## #
#    # ##.#
#  $* .*. #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  #    $##
#  ## # @##
###########",11,11,5
18,46,62,"###########
####   ## #
#  $ # ##.#
#   * *.. #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  #    $##
#  ##@#  ##
###########",11,11,5
18,56,66,"###########
####  .## #
#  $ # ##.#
#   $ *.. #
## #   #  #
#   ####  #
## ## ##$ #
#  ## #  ##
#  #    $##
#  ## # @##
###########",11,11,5
19,0,8,"###########
###.   @ ##
### #   ###
#   ###  ##
##     # ##
##    #   #
##   ### ##
# ##$##   #
# ##  #   #
#         #
###########",11,11,1
19,1,10,"###########
###      ##
### #   ###
#  @###  ##
## $   # ##
##    #   #
##   ### ##
# ## ##   #
# ##  #   #
#.        #
###########",11,11,1
19,2,11,"###########
###      ##
### #   ###
#  @###  ##
##     # ##
## .  #   #
## $ ### ##
# ## ##   #
# ##  #$  #
#.        #
###########",11,11,2
19,3,16,"###########
###      ##
###.#   ###
#  @###  ##
##     # ##
## .  #   #
## $$### ##
# ## ##   #
# ##  #$  #
#.        #
###########",11,11,3
19,5,19,"###########
###      ##
###$#   ###
#   ###  ##
## $ . # ##
##.   #   #
##  $### ##
# ## ##  @#
# ##. # $ #
#.        #
###########",11,11,4
19,7,23,"###########
###      ##
###$#   ###
#   ###  ##
## $ . # ##
##.   # . #
## $$### ##
# ## ##  @#
# ##. # $ #
#.        #
###########",11,11,5
19,8,27,"###########
###      ##
###$#   ###
#   ###  ##
## $ . # ##
##.   #   #
## $$### ##
# ## ##  @#
# ##. # $ #
#..       #
###########",11,11,5
19,13,29,"###########
###      ##
###$#   ###
#   ###  ##
## $ . # ##
##  . #   #
## $ ### ##
# ## ##  @#
# ##* # $ #
#..       #
###########",11,11,5
19,19,32,"###########
###      ##
###$#   ###
#   ###  ##
## $   # ##
##.   # . #
## $*### ##
# ## ##   #
# ##. #$$ #
#..@      #
###########",11,11,6
19,20,35,"###########
###      ##
###$#   ###
#   ###  ##
## $   # ##
##.   # . #
## $$### ##
# ## ##  @#
# ##. #$$ #
#.. .     #
###########",11,11,6
19,24,37,"###########
###      ##
###$#   ###
#   ### .##
## $   # ##
##.   #   #
## $$### ##
# ## ## @ #
# ##. #$$ #
#.. .     #
###########",11,11,6
19,30,39,"###########
###      ##
###$#   ###
#   ### .##
## $   # ##
##.   #   #
## $ ### ##
# ## ##  @#
# ##* #$$ #
#.. .     #
###########",11,11,6
19,41,42,"###########
###      ##
###$#   ###
#   ### .##
## $   # ##
##    #   #
## $ ### ##
# ## ##   #
# ##* #$$ #
#.. +.    #
###########",11,11,6
19,42,43,"###########
###      ##
###$#   ###
#   ### .##
## $   # ##
##    #   #
## $ ### ##
# ## ##   #
# ##* #$$ #
#...@.    #
###########",11,11,6
19,47,44,"###########
###      ##
### #   ###
#   ### .##
## $   #$##
##    #   #
## $ ### ##
#@## ##   #
# ##* #$$ #
#... .    #
###########",11,11,6
20,0,6,"########
#   ## #
### ## #
###  @ #
# ##. ##
# ## ###
#     ##
#      #
#  # $ #
# ##   #
########",8,11,1
20,1,10,"########
#   ## #
### ## #
###  @ #
# ##. ##
# ##$###
#  .  ##
#      #
#  # $ #
# ##   #
########",8,11,2
20,2,14,"########
#   ## #
### ## #
###    #
# ##  ##
# ##.###
#     ##
# $$$@ #
#  # . #
# ##  .#
########",8,11,3
20,3,15,"########
#   ## #
### ## #
###  @ #
# ##. ##
# ##$###
#     ##
#  .   #
#  #$$ #
#.##   #
########",8,11,3
20,5,19,"########
#   ## #
### ## #
###  @ #
# ##* ##
# ## ###
# $   ##
#  .   #
#  #$  #
#.##   #
########",8,11,3
20,10,20,"########
#  @## #
### ## #
###    #
# ##* ##
# ##.###
# $   ##
#      #
#  #$  #
#.##   #
########",8,11,3
20,19,22,"########
#   ## #
### ## #
### .@ #
# ##* ##
# ## ###
# $   ##
#      #
#  #$  #
#.##   #
########",8,11,3
20,45,24,"########
#   ## #
### ## #
###.   #
# ##$@##
# ## ###
# $   ##
#      #
#. #$  #
#.##   #
########",8,11,3
21,0,6,"###########
##### # ###
##.# @  ###
#  ## #   #
#   # #   #
#   $  ## #
#   # ### #
###########",11,8,1
21,3,7,"###########
##### # ###
## #   @###
#  ## #   #
#   # #   #
#   $ .## #
#   # ### #
###########",11,8,1
21,7,11,"###########
##### # ###
## #    ###
#  ## #   #
# $ # #  @#
#   $..## #
#   # ### #
###########",11,8,2
21,44,12,"###########
##### # ###
## #    ###
#  ## #   #
# $ # #   #
#    *+## #
#   # ### #
###########",11,8,2
21,49,13,"###########
##### # ###
## #    ###
#  ##.#   #
# $ #$#   #
#    *+## #
#   # ### #
###########",11,8,3
21,54,14,"###########
##### # ###
## # .  ###
#  ## #   #
# $ #$#   #
#    *+## #
#   # ### #
###########",11,8,3
22,0,13,"##############
####     .# ##
#       #    #
#      #### ##
#  ###  @   ##
#  ##  ##   ##
# $# ####  ###
#    #       #
# # ### #  # #
#    #    ####
## ## #   # ##
#       #    #
## ## ##### ##
##############",14,14,1
22,2,21,"##############
####     .# ##
#       #@   #
#      ####.##
#  ###      ##
#  ##  ##   ##
# $# ####  ###
#    #       #
# # ### #  # #
#    #   $####
## ## #   # ##
#       #    #
## ## ##### ##
##############",14,14,2
